game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
114,boardgame,15025,6,1,No necessary in-game text,6.33625,5.52771,80,1.625,139,2024-01-25 10:08:13
115,boardgame,1610,6,2,No necessary in-game text,6.77325,6.31638,3866,1.9684,4384,2024-01-25 10:08:13
115,strategygames,922,6,2,No necessary in-game text,6.77325,6.31638,3866,1.9684,4384,2024-01-25 10:08:13
115,familygames,494,6,2,No necessary in-game text,6.77325,6.31638,3866,1.9684,4384,2024-01-25 10:08:13
116,boardgame,1428,4,1,Moderate in-game text - needs crib sheet or paste ups,6.53907,6.39694,21199,1.2661,31992,2024-01-25 10:08:13
116,familygames,505,4,1,Moderate in-game text - needs crib sheet or paste ups,6.53907,6.39694,21199,1.2661,31992,2024-01-25 10:08:13
117,boardgame,2333,2,1,No necessary in-game text,6.94745,6.11374,1540,2.0671,2103,2024-01-25 10:08:13
117,abstracts,73,2,1,No necessary in-game text,6.94745,6.11374,1540,2.0671,2103,2024-01-25 10:08:13
118,boardgame,212,5,2,No necessary in-game text,7.49462,7.303,21774,2.2885,27898,2024-01-25 10:08:13
118,strategygames,167,5,2,No necessary in-game text,7.49462,7.303,21774,2.2885,27898,2024-01-25 10:08:13
119,boardgame,1618,2,1,No necessary in-game text,6.66073,6.31436,4980,1.8373,6469,2024-01-25 10:08:13
119,abstracts,96,2,1,No necessary in-game text,6.66073,6.31436,4980,1.8373,6469,2024-01-25 10:08:13
119,strategygames,937,2,1,No necessary in-game text,6.66073,6.31436,4980,1.8373,6469,2024-01-25 10:08:13
120,boardgame,1928,5,2,Some necessary text - easily memorized or small crib sheet,6.51512,6.21815,5293,1.8657,8328,2024-01-25 10:08:13
120,familygames,633,5,2,Some necessary text - easily memorized or small crib sheet,6.51512,6.21815,5293,1.8657,8328,2024-01-25 10:08:13
121,boardgame,454,6,2,Moderate in-game text - needs crib sheet or paste ups,7.58974,6.99964,5848,3.4431,6737,2024-01-25 10:08:13
121,thematic,93,6,2,Moderate in-game text - needs crib sheet or paste ups,7.58974,6.99964,5848,3.4431,6737,2024-01-25 10:08:13
121,strategygames,300,6,2,Moderate in-game text - needs crib sheet or paste ups,7.58974,6.99964,5848,3.4431,6737,2024-01-25 10:08:13
122,boardgame,2736,5,1,No necessary in-game text,6.47932,6.02038,2313,2.0808,3007,2024-01-25 10:08:13
122,strategygames,1300,5,1,No necessary in-game text,6.47932,6.02038,2313,2.0808,3007,2024-01-25 10:08:13
123,boardgame,Not Ranked,4,1,No necessary in-game text,7.31034,0,29,1.2,54,2024-01-25 10:08:13
124,boardgame,1220,4,1,Moderate in-game text - needs crib sheet or paste ups,6.92485,6.489,4705,2.7321,5616,2024-01-25 10:08:13
124,strategygames,708,4,1,Moderate in-game text - needs crib sheet or paste ups,6.92485,6.489,4705,2.7321,5616,2024-01-25 10:08:13
125,boardgame,2385,5,1,No necessary in-game text,6.53553,6.10112,2901,1.5442,4043,2024-01-25 10:08:13
125,familygames,742,5,1,No necessary in-game text,6.53553,6.10112,2901,1.5442,4043,2024-01-25 10:08:13
126,boardgame,5642,6,2,Some necessary text - easily memorized or small crib sheet,6.27317,5.69775,861,1.6582,1340,2024-01-25 10:08:13
126,partygames,434,6,2,Some necessary text - easily memorized or small crib sheet,6.27317,5.69775,861,1.6582,1340,2024-01-25 10:08:13
127,boardgame,23570,2,6+,Extensive use of text - massive conversion needed to be playable,5.40321,5.48541,218,2.44,552,2024-01-25 10:08:13
127,wargames,4070,2,6+,Extensive use of text - massive conversion needed to be playable,5.40321,5.48541,218,2.44,552,2024-01-25 10:08:13
127,thematic,1519,2,6+,Extensive use of text - massive conversion needed to be playable,5.40321,5.48541,218,2.44,552,2024-01-25 10:08:13
128,boardgame,2171,4,8+,No necessary in-game text,6.60071,6.15132,3171,1.4798,4489,2024-01-25 10:08:13
128,abstracts,123,4,8+,No necessary in-game text,6.60071,6.15132,3171,1.4798,4489,2024-01-25 10:08:13
128,familygames,683,4,8+,No necessary in-game text,6.60071,6.15132,3171,1.4798,4489,2024-01-25 10:08:13
130,boardgame,2262,3,6,Some necessary text - easily memorized or small crib sheet,7.0201,6.13301,1657,2.9329,2593,2024-01-25 10:08:13
130,strategygames,1105,3,6,Some necessary text - easily memorized or small crib sheet,7.0201,6.13301,1657,2.9329,2593,2024-01-25 10:08:13
132,boardgame,2403,2,1,Some necessary text - easily memorized or small crib sheet,6.39811,6.09682,4588,1.9106,7807,2024-01-25 10:08:13
132,strategygames,1240,2,1,Some necessary text - easily memorized or small crib sheet,6.39811,6.09682,4588,1.9106,7807,2024-01-25 10:08:13
133,boardgame,12151,4,1,No necessary in-game text,6.13096,5.54575,156,2.5455,255,2024-01-25 10:08:13
133,strategygames,2564,4,1,No necessary in-game text,6.13096,5.54575,156,2.5455,255,2024-01-25 10:08:13
134,boardgame,8233,4,2,No necessary in-game text,5.99193,5.60095,564,2.0227,1014,2024-01-25 10:08:13
134,strategygames,2285,4,2,No necessary in-game text,5.99193,5.60095,564,2.0227,1014,2024-01-25 10:08:13
134,familygames,2006,4,2,No necessary in-game text,5.99193,5.60095,564,2.0227,1014,2024-01-25 10:08:13
135,boardgame,7396,2,1,No necessary in-game text,5.96661,5.6229,826,2.2025,1736,2024-01-25 10:08:13
135,strategygames,2211,2,1,No necessary in-game text,5.96661,5.6229,826,2.2025,1736,2024-01-25 10:08:13
136,boardgame,22166,1,1,No necessary in-game text,5.42824,5.49596,85,1.6,244,2024-01-25 10:08:13
137,boardgame,7701,6,1,No necessary in-game text,5.82029,5.61441,1575,1.2967,3103,2024-01-25 10:08:13
137,partygames,545,6,1,No necessary in-game text,5.82029,5.61441,1575,1.2967,3103,2024-01-25 10:08:13
139,boardgame,12896,4,1,Some necessary text - easily memorized or small crib sheet,5.92753,5.54025,227,1.3529,426,2024-01-25 10:08:13
139,strategygames,2599,4,1,Some necessary text - easily memorized or small crib sheet,5.92753,5.54025,227,1.3529,426,2024-01-25 10:08:13
139,partygames,611,4,1,Some necessary text - easily memorized or small crib sheet,5.92753,5.54025,227,1.3529,426,2024-01-25 10:08:13
140,boardgame,2030,8,2,No necessary in-game text,6.3831,6.18935,9393,1.1556,17417,2024-01-25 10:08:13
140,partygames,198,8,2,No necessary in-game text,6.3831,6.18935,9393,1.1556,17417,2024-01-25 10:08:13
140,familygames,723,8,2,No necessary in-game text,6.3831,6.18935,9393,1.1556,17417,2024-01-25 10:08:13
141,boardgame,3964,4,1,No necessary in-game text,6.38241,5.83593,1313,2.2266,1913,2024-01-25 10:08:13
141,strategygames,1641,4,1,No necessary in-game text,6.38241,5.83593,1313,2.2266,1913,2024-01-25 10:08:13
141,familygames,1206,4,1,No necessary in-game text,6.38241,5.83593,1313,2.2266,1913,2024-01-25 10:08:13
142,boardgame,5007,4,1,No necessary in-game text,6.43014,5.7393,689,2.9846,929,2024-01-25 10:08:13
142,strategygames,1848,4,1,No necessary in-game text,6.43014,5.7393,689,2.9846,929,2024-01-25 10:08:13
143,boardgame,Not Ranked,1,1,No necessary in-game text,4.1875,0,16,1,37,2024-01-25 10:08:13
144,boardgame,14425,5,4,No necessary in-game text,6.199,5.5308,110,2.3,268,2024-01-25 10:08:13
145,boardgame,7103,3,1,No necessary in-game text,6.35037,5.63232,375,2.2353,749,2024-01-25 10:08:13
145,strategygames,2159,3,1,No necessary in-game text,6.35037,5.63232,375,2.2353,749,2024-01-25 10:08:13
145,familygames,1814,3,1,No necessary in-game text,6.35037,5.63232,375,2.2353,749,2024-01-25 10:08:13
146,boardgame,5930,3,1,No necessary in-game text,6.11563,5.682,891,1.9907,1203,2024-01-25 10:08:13
146,familygames,1648,3,1,No necessary in-game text,6.11563,5.682,891,1.9907,1203,2024-01-25 10:08:13
147,boardgame,3282,4,4+,Some necessary text - easily memorized or small crib sheet,6.69262,5.92842,1133,2.7451,1964,2024-01-25 10:08:13
147,strategygames,1410,4,4+,Some necessary text - easily memorized or small crib sheet,6.69262,5.92842,1133,2.7451,1964,2024-01-25 10:08:13
148,boardgame,18744,4,1,Moderate in-game text - needs crib sheet or paste ups,5.69927,5.51158,137,1.7273,207,2024-01-25 10:08:13
150,boardgame,471,6,1,No necessary in-game text,7.2651,6.97997,10874,1.1259,11768,2024-01-25 10:08:13
150,partygames,23,6,1,No necessary in-game text,7.2651,6.97997,10874,1.1259,11768,2024-01-25 10:08:13
150,familygames,105,6,1,No necessary in-game text,7.2651,6.97997,10874,1.1259,11768,2024-01-25 10:08:13
151,boardgame,5844,4,3,No necessary in-game text,6.56142,5.68672,429,1.2414,321,2024-01-25 10:08:13
151,familygames,1572,4,3,No necessary in-game text,6.56142,5.68672,429,1.2414,321,2024-01-25 10:08:13
152,boardgame,1632,5,1,No necessary in-game text,7.1522,6.30955,1956,2.5591,3149,2024-01-25 10:08:13
152,strategygames,824,5,1,No necessary in-game text,7.1522,6.30955,1956,2.5591,3149,2024-01-25 10:08:13
153,boardgame,2571,5,1,No necessary in-game text,6.55133,6.05449,2411,1.4615,4878,2024-01-25 10:08:13
153,familygames,808,5,1,No necessary in-game text,6.55133,6.05449,2411,1.4615,4878,2024-01-25 10:08:13
154,boardgame,10341,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.7955,5.56539,111,3.75,216,2024-01-25 10:08:13
154,strategygames,2434,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.7955,5.56539,111,3.75,216,2024-01-25 10:08:13
155,boardgame,3727,4,1,Some necessary text - easily memorized or small crib sheet,6.97122,5.86467,667,2.3966,990,2024-01-25 10:08:13
155,strategygames,1518,4,1,Some necessary text - easily memorized or small crib sheet,6.97122,5.86467,667,2.3966,990,2024-01-25 10:08:13
155,familygames,1062,4,1,Some necessary text - easily memorized or small crib sheet,6.97122,5.86467,667,2.3966,990,2024-01-25 10:08:13
156,boardgame,4387,4,1,Moderate in-game text - needs crib sheet or paste ups,6.80794,5.79228,617,1.8814,944,2024-01-25 10:08:13
156,familygames,1270,4,1,Moderate in-game text - needs crib sheet or paste ups,6.80794,5.79228,617,1.8814,944,2024-01-25 10:08:13
157,boardgame,1945,3,6,No necessary in-game text,7.10241,6.21368,1835,2.7432,2748,2024-01-25 10:08:13
157,strategygames,1000,3,6,No necessary in-game text,7.10241,6.21368,1835,2.7432,2748,2024-01-25 10:08:13
162,boardgame,2611,2,2+,Some necessary text - easily memorized or small crib sheet,6.54664,6.04659,2637,1.8776,4804,2024-01-25 10:08:13
162,thematic,597,2,2+,Some necessary text - easily memorized or small crib sheet,6.54664,6.04659,2637,1.8776,4804,2024-01-25 10:08:13
163,boardgame,2072,6,2,Unplayable in another language,6.46906,6.1783,6201,1.4071,11226,2024-01-25 10:08:13
163,partygames,175,6,2,Unplayable in another language,6.46906,6.1783,6201,1.4071,11226,2024-01-25 10:08:13
164,boardgame,24900,4,1,Some necessary text - easily memorized or small crib sheet,5.44137,5.46173,1246,1.265,2523,2024-01-25 10:08:13
164,thematic,1561,4,1,Some necessary text - easily memorized or small crib sheet,5.44137,5.46173,1246,1.265,2523,2024-01-25 10:08:13
164,familygames,2993,4,1,Some necessary text - easily memorized or small crib sheet,5.44137,5.46173,1246,1.265,2523,2024-01-25 10:08:13
165,boardgame,4627,2,2+,No necessary in-game text,6.39902,5.76866,887,2.0658,1686,2024-01-25 10:08:13
165,abstracts,222,2,2+,No necessary in-game text,6.39902,5.76866,887,2.0658,1686,2024-01-25 10:08:13
166,boardgame,19990,4,1,No necessary in-game text,5.73571,5.50656,140,1.85,275,2024-01-25 10:08:13
167,boardgame,11819,4,1,No necessary in-game text,6.19939,5.54858,163,3.3125,378,2024-01-25 10:08:13
167,strategygames,2540,4,1,No necessary in-game text,6.19939,5.54858,163,3.3125,378,2024-01-25 10:08:13
168,boardgame,1620,3,6+,Some necessary text - easily memorized or small crib sheet,6.95463,6.31326,3003,2.6305,4456,2024-01-25 10:08:13
168,strategygames,933,3,6+,Some necessary text - easily memorized or small crib sheet,6.95463,6.31326,3003,2.6305,4456,2024-01-25 10:08:13
169,boardgame,3162,2,2+,No necessary in-game text,6.49951,5.9482,1696,1.3937,2206,2024-01-25 10:08:13
169,familygames,973,2,2+,No necessary in-game text,6.49951,5.9482,1696,1.3937,2206,2024-01-25 10:08:13
170,boardgame,3883,6,1,Some necessary text - easily memorized or small crib sheet,6.07127,5.84474,4225,1.3211,6550,2024-01-25 10:08:13
170,thematic,906,6,1,Some necessary text - easily memorized or small crib sheet,6.07127,5.84474,4225,1.3211,6550,2024-01-25 10:08:13
170,familygames,1371,6,1,Some necessary text - easily memorized or small crib sheet,6.07127,5.84474,4225,1.3211,6550,2024-01-25 10:08:13
171,boardgame,445,2,2+,No necessary in-game text,7.20086,7.00785,35723,3.6543,51984,2024-01-25 10:08:13
171,abstracts,46,2,2+,No necessary in-game text,7.20086,7.00785,35723,3.6543,51984,2024-01-25 10:08:13
172,boardgame,330,5,1,No necessary in-game text,7.25084,7.12873,30213,1.2522,37344,2024-01-25 10:08:13
172,familygames,70,5,1,No necessary in-game text,7.25084,7.12873,30213,1.2522,37344,2024-01-25 10:08:13
173,boardgame,947,5,1,No necessary in-game text,6.99445,6.64392,7868,1.9591,8341,2024-01-25 10:08:13
173,thematic,249,5,1,No necessary in-game text,6.99445,6.64392,7868,1.9591,8341,2024-01-25 10:08:13
174,boardgame,21888,3,2,No necessary in-game text,5.49011,5.49763,273,1.9091,652,2024-01-25 10:08:13
175,boardgame,2746,5,2,No necessary in-game text,6.46967,6.0182,2462,1.169,4172,2024-01-25 10:08:13
175,familygames,872,5,2,No necessary in-game text,6.46967,6.0182,2462,1.169,4172,2024-01-25 10:08:13
176,boardgame,6862,4,1,Moderate in-game text - needs crib sheet or paste ups,5.83345,5.64054,2157,1.2743,3714,2024-01-25 10:08:13
176,thematic,1147,4,1,Moderate in-game text - needs crib sheet or paste ups,5.83345,5.64054,2157,1.2743,3714,2024-01-25 10:08:13
176,familygames,1986,4,1,Moderate in-game text - needs crib sheet or paste ups,5.83345,5.64054,2157,1.2743,3714,2024-01-25 10:08:13
178,boardgame,12136,2,1,No necessary in-game text,5.9875,5.54592,216,1.7188,369,2024-01-25 10:08:13
178,abstracts,601,2,1,No necessary in-game text,5.9875,5.54592,216,1.7188,369,2024-01-25 10:08:13
179,boardgame,16888,2,1,No necessary in-game text,6.17016,5.51929,61,2,123,2024-01-25 10:08:13
179,abstracts,778,2,1,No necessary in-game text,6.17016,5.51929,61,2,123,2024-01-25 10:08:13
180,boardgame,18119,3,2,No necessary in-game text,5.73116,5.51429,138,1.7273,269,2024-01-25 10:08:13
180,abstracts,905,3,2,No necessary in-game text,5.73116,5.51429,138,1.7273,269,2024-01-25 10:08:13
181,boardgame,25020,4,1,No necessary in-game text,5.59469,5.45706,35171,2.0684,58339,2024-01-25 10:08:13
181,wargames,4162,4,1,No necessary in-game text,5.59469,5.45706,35171,2.0684,58339,2024-01-25 10:08:13
181,familygames,3023,4,1,No necessary in-game text,5.59469,5.45706,35171,2.0684,58339,2024-01-25 10:08:13
182,boardgame,5147,3,1,No necessary in-game text,6.37712,5.73001,719,1.4239,1063,2024-01-25 10:08:13
182,familygames,1459,3,1,No necessary in-game text,6.37712,5.73001,719,1.4239,1063,2024-01-25 10:08:13
183,boardgame,11895,2,1,No necessary in-game text,6.28273,5.54798,139,1.8571,320,2024-01-25 10:08:13
183,abstracts,524,2,1,No necessary in-game text,6.28273,5.54798,139,1.8571,320,2024-01-25 10:08:13
185,boardgame,24985,4,1,No necessary in-game text,5.40267,5.45862,718,1.1757,1337,2024-01-25 10:08:13
185,familygames,2976,4,1,No necessary in-game text,5.40267,5.45862,718,1.1757,1337,2024-01-25 10:08:13
186,boardgame,14050,4,1,No necessary in-game text,5.90429,5.53318,202,1.1333,574,2024-01-25 10:08:13
188,boardgame,206,2,2+,No necessary in-game text,7.65011,7.31502,17015,3.9316,23991,2024-01-25 10:08:13
188,abstracts,13,2,2+,No necessary in-game text,7.65011,7.31502,17015,3.9316,23991,2024-01-25 10:08:13
189,boardgame,3217,4,4+,Some necessary text - easily memorized or small crib sheet,6.91224,5.93728,937,2.7792,1896,2024-01-25 10:08:13
189,strategygames,1382,4,4+,Some necessary text - easily memorized or small crib sheet,6.91224,5.93728,937,2.7792,1896,2024-01-25 10:08:13
189,familygames,945,4,4+,Some necessary text - easily memorized or small crib sheet,6.91224,5.93728,937,2.7792,1896,2024-01-25 10:08:13
190,boardgame,11193,4,1,No necessary in-game text,6.13731,5.55529,201,1.6875,393,2024-01-25 10:08:13
190,familygames,2254,4,1,No necessary in-game text,6.13731,5.55529,201,1.6875,393,2024-01-25 10:08:13
192,boardgame,4432,5,2,No necessary in-game text,6.32627,5.78791,1089,1.3486,1349,2024-01-25 10:08:13
192,familygames,1312,5,2,No necessary in-game text,6.32627,5.78791,1089,1.3486,1349,2024-01-25 10:08:13
193,boardgame,11526,4,1,No necessary in-game text,5.76708,5.55155,675,1.1556,1510,2024-01-25 10:08:13
193,familygames,2294,4,1,No necessary in-game text,5.76708,5.55155,675,1.1556,1510,2024-01-25 10:08:13
194,boardgame,5440,4,1,Some necessary text - easily memorized or small crib sheet,6.28697,5.71026,843,1.5,1193,2024-01-25 10:08:13
194,thematic,940,4,1,Some necessary text - easily memorized or small crib sheet,6.28697,5.71026,843,1.5,1193,2024-01-25 10:08:13
195,boardgame,22098,2,1,Some necessary text - easily memorized or small crib sheet,5.4662,5.49642,108,1.1,228,2024-01-25 10:08:13
196,boardgame,1552,6,1,Some necessary text - easily memorized or small crib sheet,6.96693,6.33923,2931,2.8487,4149,2024-01-25 10:08:13
196,thematic,373,6,1,Some necessary text - easily memorized or small crib sheet,6.96693,6.33923,2931,2.8487,4149,2024-01-25 10:08:13
196,strategygames,870,6,1,Some necessary text - easily memorized or small crib sheet,6.96693,6.33923,2931,2.8487,4149,2024-01-25 10:08:13
197,boardgame,15999,3,1,No necessary in-game text,6.03176,5.52334,96,2,144,2024-01-25 10:08:13
198,boardgame,11088,3,1,No necessary in-game text,6.0474,5.55632,246,1.5714,433,2024-01-25 10:08:13
198,familygames,2276,3,1,No necessary in-game text,6.0474,5.55632,246,1.5714,433,2024-01-25 10:08:13
199,boardgame,1431,4,1,No necessary in-game text,6.73001,6.39555,5696,1.9233,8025,2024-01-25 10:08:13
199,familygames,429,4,1,No necessary in-game text,6.73001,6.39555,5696,1.9233,8025,2024-01-25 10:08:13
200,boardgame,3627,4,1,No necessary in-game text,6.42104,5.87857,1487,2.2468,2560,2024-01-25 10:08:13
200,strategygames,1552,4,1,No necessary in-game text,6.42104,5.87857,1487,2.2468,2560,2024-01-25 10:08:13
200,familygames,1102,4,1,No necessary in-game text,6.42104,5.87857,1487,2.2468,2560,2024-01-25 10:08:13
201,boardgame,1567,2,1,No necessary in-game text,6.81158,6.33315,3667,1.9372,5887,2024-01-25 10:08:13
201,abstracts,70,2,1,No necessary in-game text,6.81158,6.33315,3667,1.9372,5887,2024-01-25 10:08:13
202,boardgame,5165,4,1,No necessary in-game text,6.39462,5.72856,768,2.377,1696,2024-01-25 10:08:14
202,wargames,1477,4,1,No necessary in-game text,6.39462,5.72856,768,2.377,1696,2024-01-25 10:08:14
202,strategygames,1896,4,1,No necessary in-game text,6.39462,5.72856,768,2.377,1696,2024-01-25 10:08:14
203,boardgame,Not Ranked,1,1,No necessary in-game text,4,0,7,1,24,2024-01-25 10:08:14
203,childrensgames,Not Ranked,1,1,No necessary in-game text,4,0,7,1,24,2024-01-25 10:08:14
204,boardgame,1520,4,1,No necessary in-game text,6.91934,6.35265,2961,3.0541,4738,2024-01-25 10:08:14
204,strategygames,812,4,1,No necessary in-game text,6.91934,6.35265,2961,3.0541,4738,2024-01-25 10:08:14
206,boardgame,10999,4,1,No necessary in-game text,6.11371,5.55729,224,1.3889,425,2024-01-25 10:08:14
207,boardgame,11997,5,1,No necessary in-game text,6.08187,5.54714,182,1.1667,392,2024-01-25 10:08:14
