game_id,id,value
148231,69924,Hugo Pratt
148243,70767,Grind Creative
148243,70767,Grind Creative
148253,57049,Joseph Propati
148260,50670,Giorgio De Michele
148260,50670,Giorgio De Michele
148261,12193,Jared Blando
148261,106156,EJ Dela Cruz
148261,442,Rob Daviau
148261,106157,Jen Santos
148261,19224,Brian Valeza
148261,442,Rob Daviau
148264,2652,Charles Kibler
148264,2652,Charles Kibler
148270,25581,Daniel San Miguel
148270,25581,Daniel San Miguel
148271,69614,Tomasz Maroński
148271,69614,Tomasz Maroński
148271,69614,Tomasz Maroński
148280,16286,Michael Scott
148280,16286,Michael Scott
148281,16286,Michael Scott
148281,16286,Michael Scott
148282,26863,Scott Everts
148282,66790,Jere Kasanen
148282,70913,John Lewis (II)
148282,52602,Juha Salmijärvi
148282,26863,Scott Everts
148282,66790,Jere Kasanen
148282,70913,John Lewis (II)
148282,52602,Juha Salmijärvi
148282,26863,Scott Everts
148282,66790,Jere Kasanen
148282,70913,John Lewis (II)
148282,52602,Juha Salmijärvi
148282,70913,John Lewis (II)
148282,52602,Juha Salmijärvi
148290,12130,Vincent Dutrait
148290,12130,Vincent Dutrait
148290,12130,Vincent Dutrait
148291,62596,Clark Miller
148291,62596,Clark Miller
148298,70823,Wi Waffles
148309,11856,Mark Mahaffey
148319,12176,Bascu
148319,70711,Rei Konno
148319,70711,Rei Konno
148319,70711,Rei Konno
148319,70711,Rei Konno
148319,12176,Bascu
148319,70711,Rei Konno
148322,247,Peter Pfeifer
148322,247,Peter Pfeifer
148330,63329,Caner Inciucu
148330,63328,Angelita Ramos
148330,63329,Caner Inciucu
148330,63328,Angelita Ramos
148349,80743,Andora Cidonia
148349,27066,Andrew Cramer
148350,3,(Uncredited)
148375,70742,William Xavier Lavender
148375,70740,Aaron Yung
148375,70742,William Xavier Lavender
148375,70740,Aaron Yung
148379,68570,Manu Palau
148381,68570,Manu Palau
148381,68570,Manu Palau
148382,68570,Manu Palau
148383,68570,Manu Palau
148413,70762,Clayton Skancke
148413,70762,Clayton Skancke
148415,3,(Uncredited)
148415,3,(Uncredited)
148424,20762,Tony Rochon
148424,20762,Tony Rochon
148424,20762,Tony Rochon
148428,6322,Guido Crepax
148428,6322,Guido Crepax
