boardgamepublisher_id,game_id,boardgameartist_id,language,language_id,boardgame_version_id,boardgameartist,boardgamepublisher
10,13,,,,249269,,Mayfair Games
,13,,English,2184,249269,,
7162,13,,,,24583,,Brain Games
,13,,Estonian,2185,24583,,
,13,,Russian,2202,24583,,
4335,13,,,,26517,,Competo / Marektoy
,13,24191,,,26517,Marion Pott,
,13,,Finnish,2186,26517,,
3218,13,,,,93425,,Lautapelit.fi
,13,,Finnish,2186,93425,,
5657,13,,,,410629,,Filosofia Éditions
,13,,French,2187,410629,,
41,13,,,,27323,,Descartes Editeur
116,13,,,,27323,,Eurogames
,13,,French,2187,27323,,
42,13,,,,96056,,Tilsit
,13,24191,,,96056,Marion Pott,
,13,,French,2187,96056,,
5657,13,,,,56163,,Filosofia Éditions
,13,26874,,,56163,Michaela Kienle,
,13,24191,,,56163,Marion Pott,
,13,,French,2187,56163,,
37,13,,,,227973,,KOSMOS
,13,,French,2187,227973,,
5657,13,,,,57861,,Filosofia Éditions
,13,,French,2187,57861,,
37,13,,,,20899,,KOSMOS
,13,12382,,,20899,Tanja Donner,
,13,,German,2188,20899,,
37,13,,,,24505,,KOSMOS
,13,,German,2188,24505,,
37,13,,,,24565,,KOSMOS
,13,,German,2188,24565,,
37,13,,,,482670,,KOSMOS
,13,12382,,,482670,Tanja Donner,
,13,,German,2188,482670,,
37,13,,,,91116,,KOSMOS
,13,11825,,,91116,Michael Menzel,
,13,,German,2188,91116,,
37,13,,,,214260,,KOSMOS
,13,11825,,,214260,Michael Menzel,
,13,,German,2188,214260,,
37,13,,,,265909,,KOSMOS
,13,11825,,,265909,Michael Menzel,
,13,,German,2188,265909,,
37,13,,,,679663,,KOSMOS
,13,11825,,,679663,Michael Menzel,
,13,,German,2188,679663,,
37,13,,,,91120,,KOSMOS
,13,24191,,,91120,Marion Pott,
,13,,German,2188,91120,,
37,13,,,,24497,,KOSMOS
,13,24191,,,24497,Marion Pott,
,13,,German,2188,24497,,
37,13,,,,136094,,KOSMOS
,13,,German,2188,136094,,
37,13,,,,24501,,KOSMOS
,13,24191,,,24501,Marion Pott,
,13,,German,2188,24501,,
6214,13,,,,29397,,Kaissa Chess & Games
,13,24191,,,29397,Marion Pott,
,13,,Greek,2189,29397,,
6214,13,,,,279532,,Kaissa Chess & Games
,13,,Greek,2189,279532,,
6214,13,,,,206512,,Kaissa Chess & Games
,13,,Greek,2189,206512,,
23382,13,,,,177963,,HaKubia
,13,,Hebrew,2190,177963,,
22,13,,,,30533,,Piatnik
,13,24191,,,30533,Marion Pott,
,13,,Hungarian,2191,30533,,
37,13,,,,177964,,KOSMOS
22,13,,,,177964,,Piatnik
,13,11825,,,177964,Michael Menzel,
,13,,Hungarian,2191,177964,,
22,13,,,,310828,,Piatnik
,13,11825,,,310828,Michael Menzel,
,13,,Hungarian,2191,310828,,
5020,13,,,,36846,,Ísöld ehf.
,13,24191,,,36846,Marion Pott,
,13,,Icelandic,2347,36846,,
5530,13,,,,85369,,Giochi Uniti
37,13,,,,85369,,KOSMOS
,13,,Italian,2193,85369,,
5530,13,,,,299310,,Giochi Uniti
,13,,Italian,2193,299310,,
116,13,,,,29559,,Eurogames
,13,,Italian,2193,29559,,
13481,13,,,,53013,,TRY SOFT
,13,,Japanese,2194,53013,,
4358,13,,,,47810,,"Capcom Co., Ltd."
,13,,Japanese,2194,47810,,
21640,13,,,,263124,,GP Games
,13,,Japanese,2194,263124,,
8291,13,,,,574392,,Korea Boardgames
37,13,,,,574392,,KOSMOS
,13,,Korean,2195,574392,,
8291,13,,,,513125,,Korea Boardgames
37,13,,,,513125,,KOSMOS
,13,11825,,,513125,Michael Menzel,
,13,,Korean,2195,513125,,
8291,13,,,,129766,,Korea Boardgames
,13,,Korean,2195,129766,,
37,13,,,,578004,,KOSMOS
,13,,French,2187,578004,,
7162,13,,,,24595,,Brain Games
,13,,Latvian,2196,24595,,
,13,,Russian,2202,24595,,
7162,13,,,,350937,,Brain Games
,13,24191,,,350937,Marion Pott,
,13,,Lithuanian,2197,350937,,
,13,,Russian,2202,350937,,
10,13,,,,265709,,Mayfair Games
,13,11825,,,265709,Michael Menzel,
,13,,English,2184,265709,,
37,13,,,,258507,,KOSMOS
,13,11825,,,258507,Michael Menzel,
,13,,Norwegian,2198,258507,,
14078,13,,,,538633,,Vennerød Forlag AS
,13,,Norwegian,2198,538633,,
496,13,,,,30615,,danspil
,13,,Norwegian,2198,30615,,
37,13,,,,574390,,KOSMOS
2528,13,,,,574390,,Paper Iyagi
,13,,Korean,2195,574390,,
4617,13,,,,24758,,Galakta
,13,12382,,,24758,Tanja Donner,
,13,,Polish,2199,24758,,
4617,13,,,,120561,,Galakta
,13,11825,,,120561,Michael Menzel,
,13,,Polish,2199,120561,,
4617,13,,,,301799,,Galakta
,13,11825,,,301799,Michael Menzel,
,13,,Polish,2199,301799,,
858,13,,,,101625,,Grow Jogos e Brinquedos
,13,,Portuguese,2200,101625,,
3533,13,,,,33218,,Logojogos
,13,,Portuguese,2200,33218,,
2366,13,,,,72400,,Devir
37,13,,,,72400,,KOSMOS
,13,12382,,,72400,Tanja Donner,
,13,26874,,,72400,Michaela Kienle,
,13,,Portuguese,2200,72400,,
2366,13,,,,280464,,Devir
,13,,Portuguese,2200,280464,,
858,13,,,,289671,,Grow Jogos e Brinquedos
,13,11825,,,289671,Michael Menzel,
,13,,Portuguese,2200,289671,,
8822,13,,,,38174,,Ideal Board Games
,13,,Romanian,2201,38174,,
8822,13,,,,75933,,Ideal Board Games
,13,,Romanian,2201,75933,,
8822,13,,,,445459,,Ideal Board Games
37,13,,,,445459,,KOSMOS
,13,11825,,,445459,Michael Menzel,
,13,,Romanian,2201,445459,,
37,13,,,,29560,,KOSMOS
,13,,Russian,2202,29560,,
7340,13,,,,266025,,Astrel Games
18852,13,,,,266025,,Hobby World
37,13,,,,266025,,KOSMOS
,13,,Russian,2202,266025,,
18852,13,,,,311420,,Hobby World
,13,11825,,,311420,Michael Menzel,
,13,,Russian,2202,311420,,
18852,13,,,,420200,,Hobby World
,13,11825,,,420200,Michael Menzel,
,13,,Russian,2202,420200,,
7340,13,,,,96496,,Astrel Games
37,13,,,,96496,,KOSMOS
,13,,Russian,2202,96496,,
18852,13,,,,100024,,Hobby World
37,13,,,,100024,,KOSMOS
,13,,Russian,2202,100024,,
37,13,,,,232725,,KOSMOS
,13,,Serbian,2681,232725,,
31372,13,,,,636971,,Igroljub
51614,13,,,,636971,,MIPL
,13,,Macedonian,3069,636971,,
,13,,Serbian,2681,636971,,
37,13,,,,230164,,KOSMOS
5597,13,,,,230164,,Laser plus
,13,,Slovenian,2207,230164,,
5597,13,,,,280465,,Laser plus
,13,,Slovenian,2207,280465,,
37,13,,,,56099,,KOSMOS
5597,13,,,,56099,,Laser plus
,13,,Slovenian,2207,56099,,
2366,13,,,,392462,,Devir
,13,11825,,,392462,Michael Menzel,
,13,,Spanish,2203,392462,,
3533,13,,,,29562,,Logojogos
,13,,Spanish,2203,29562,,
2366,13,,,,33981,,Devir
,13,12382,,,33981,Tanja Donner,
,13,,Spanish,2203,33981,,
2366,13,,,,87592,,Devir
,13,11825,,,87592,Michael Menzel,
,13,,Spanish,2203,87592,,
6784,13,,,,608490,,Enigma (Bergsala Enigma)
37,13,,,,608490,,KOSMOS
,13,11825,,,608490,Michael Menzel,
,13,,Swedish,2204,608490,,
37,13,,,,129861,,KOSMOS
,13,,Swedish,2204,129861,,
37,13,,,,447042,,KOSMOS
,13,26874,,,447042,Michaela Kienle,
,13,11825,,,447042,Michael Menzel,
,13,,Swedish,2204,447042,,
3218,13,,,,639020,,Lautapelit.fi
,13,,Swedish,2204,639020,,
496,13,,,,271196,,danspil
,13,24191,,,271196,Marion Pott,
,13,,Swedish,2204,271196,,
37,13,,,,203087,,KOSMOS
24886,13,,,,203087,,Ninive Games
,13,,Thai,2709,203087,,
42,13,,,,261432,,Tilsit
,13,,Italian,2193,261432,,
18477,13,,,,311017,,Top Toys
,13,,Spanish,2203,311017,,
48,14,,,,26135,,Out of the Box Publishing
,14,6815,,,26135,John Kovalic,
,14,,English,2184,26135,,
11,14,,,,34252,,F.X. Schmid
,14,37332,,,34252,Lüders & Baran,
,14,17547,,,34252,Stefan Theurer,
,14,,German,2188,34252,,
9881,14,,,,337044,,"New Games Order, LLC"
,14,,Japanese,2194,337044,,
404,15,,,,230996,,Alga
,15,779,,,230996,Anders Jeppsson,
,15,,Finnish,2186,230996,,
404,15,,,,29908,,Alga
,15,779,,,29908,Anders Jeppsson,
,15,,Swedish,2204,29908,,
74,15,,,,72893,,ASS Altenburger Spielkarten
,15,,German,2188,72893,,
41,15,,,,233568,,Descartes Editeur
,15,,French,2187,233568,,
41,15,,,,75561,,Descartes Editeur
,15,,French,2187,75561,,
27,15,,,,100219,,Eon
,15,13327,,,100219,Dean Morrissey,
,15,,English,2184,100219,,
27,15,,,,31419,,Eon
,15,,English,2184,31419,,
27,15,,,,79876,,Eon
,15,15161,,,79876,Lori Walls,
,15,,English,2184,79876,,
26,15,,,,29550,,Games Workshop Ltd.
,15,12369,,,29550,John Blanche,
,15,35334,,,29550,Paul Render,
,15,,English,2184,29550,,
858,15,,,,175598,,Grow Jogos e Brinquedos
,15,,Portuguese,2200,175598,,
27,15,,,,637792,,Eon
1034,15,,,,637792,,Tsukuda Hobby
,15,,Japanese,2194,637792,,
40,15,,,,28596,,West End Games
,15,,English,2184,28596,,
37,16,,,,26826,,KOSMOS
,16,24191,,,26826,Marion Pott,
,16,27879,,,26826,Oliver Vogel,
,16,,German,2188,26826,,
12,17,,,,246507,,Cheapass Games
,17,15492,,,246507,Gerald Brom,
,17,,English,2184,246507,,
12,17,,,,509273,,Cheapass Games
,17,,English,2184,509273,,
12,17,,,,206818,,Cheapass Games
,17,18283,,,206818,Ryan Kinnaird,
,17,,English,2184,206818,,
78,17,,,,206819,,Atlas Games
,17,127,,,206819,John Nephew,
,17,12009,,,206819,Michelle Nephew,
,17,28039,,,206819,Andrew Yates,
,17,,English,2184,206819,,
12,17,,,,99226,,Cheapass Games
,17,15492,,,99226,Gerald Brom,
,17,280,,,99226,Brian Snoddy,
,17,,English,2184,99226,,
12,17,,,,297015,,Cheapass Games
,17,280,,,297015,Brian Snoddy,
,17,,English,2184,297015,,
12,17,,,,297014,,Cheapass Games
,17,280,,,297014,Brian Snoddy,
,17,,English,2184,297014,,
12,17,,,,246503,,Cheapass Games
,17,6815,,,246503,John Kovalic,
,17,,English,2184,246503,,
12,17,,,,33293,,Cheapass Games
,17,280,,,33293,Brian Snoddy,
,17,,English,2184,33293,,
12,17,,,,203497,,Cheapass Games
,17,13285,,,203497,Cheyenne Wright,
,17,,English,2184,203497,,
78,17,,,,406829,,Atlas Games
,17,,English,2184,406829,,
12,17,,,,246500,,Cheapass Games
,17,1038,,,246500,Larry Elmore,
,17,,English,2184,246500,,
12,17,,,,33294,,Cheapass Games
322,17,,,,33294,,Studio Foglio
,17,616,,,33294,Phil Foglio,
,17,,English,2184,33294,,
12,17,,,,32191,,Cheapass Games
,17,,English,2184,32191,,
12,17,,,,509274,,Cheapass Games
,17,,English,2184,509274,,
12,17,,,,32192,,Cheapass Games
,17,280,,,32192,Brian Snoddy,
,17,,English,2184,32192,,
465,17,,,,246506,,Five Rings Publishing Group
,17,,English,2184,246506,,
12,17,,,,631249,,Cheapass Games
,17,18283,,,631249,Ryan Kinnaird,
,17,,English,2184,631249,,
78,17,,,,406828,,Atlas Games
,17,28039,,,406828,Andrew Yates,
,17,,English,2184,406828,,
973,17,,,,246504,,Guardians of Order
,17,,English,2184,246504,,
12,17,,,,246505,,Cheapass Games
,17,,English,2184,246505,,
3320,17,,,,246501,,(Unknown)
,17,27379,,,246501,Pete Abrams,
,17,,English,2184,246501,,
12,17,,,,631254,,Cheapass Games
,17,280,,,631254,Brian Snoddy,
,17,,English,2184,631254,,
76,17,,,,643045,,Looney Labs
,17,,English,2184,643045,,
89,17,,,,24922,,Truant Spiele
,17,15492,,,24922,Gerald Brom,
,17,1038,,,24922,Larry Elmore,
,17,18283,,,24922,Ryan Kinnaird,
,17,280,,,24922,Brian Snoddy,
,17,,German,2188,24922,,
12,17,,,,485540,,Cheapass Games
365,17,,,,485540,,Slag-Bla entertainment (now XXXenophile Books)
,17,616,,,485540,Phil Foglio,
,17,13444,,,485540,Adam Hughes,
,17,,English,2184,485540,,
4871,18,,,,24196,,Avalon Hill
,18,12500,,,24196,Peter Bergting,
,18,28513,,,24196,Bob Carasca,
,18,18431,,,24196,Jennifer Lathrop,
,18,18317,,,24196,Peter Whitley,
,18,,English,2184,24196,,
4871,18,,,,100127,,Avalon Hill
,18,,English,2184,100127,,
23043,18,,,,522948,,ADC Blackfire Entertainment
,18,,Czech,2180,522948,,
267,18,,,,24045,,999 Games
,18,14508,,,24045,Daniel Gelon,
,18,11883,,,24045,Franz Vohwinkel,
,18,,Dutch,2183,24045,,
7365,18,,,,85627,,Play Factory
,18,,French,2187,85627,,
8,18,,,,31686,,AMIGO
,18,14508,,,31686,Daniel Gelon,
,18,11883,,,31686,Franz Vohwinkel,
,18,,German,2188,31686,,
13,18,,,,23719,,Wizards of the Coast
,18,616,,,23719,Phil Foglio,
,18,,English,2184,23719,,
13,18,,,,24190,,Wizards of the Coast
,18,616,,,24190,Phil Foglio,
,18,,English,2184,24190,,
10,19,,,,64618,,Mayfair Games
,19,35234,,,64618,Chris McGloughlin,
,19,,English,2184,64618,,
133,19,,,,29526,,Hans im Glück
,19,11883,,,29526,Franz Vohwinkel,
,19,,German,2188,29526,,
133,19,,,,24704,,Hans im Glück
,19,11883,,,24704,Franz Vohwinkel,
,19,,German,2188,24704,,
133,19,,,,402042,,Hans im Glück
,19,11883,,,402042,Franz Vohwinkel,
,19,,German,2188,402042,,
133,19,,,,24705,,Hans im Glück
,19,11883,,,24705,Franz Vohwinkel,
,19,,German,2188,24705,,
133,19,,,,402041,,Hans im Glück
,19,11883,,,402041,Franz Vohwinkel,
,19,,German,2188,402041,,
14,20,,,,690099,,Ludodélire
,20,,French,2187,690099,,
14,20,,,,28499,,Ludodélire
,20,17,,,28499,Pascal Trigaux,
,20,,French,2187,28499,,
15,21,,,,29273,,Twentieth Century Renaissance
,21,,English,2184,29273,,
5,22,,,,26140,,The Avalon Hill Game Co
,22,1158,,,26140,Chris White (I),
,22,,English,2184,26140,,
5,22,,,,26141,,The Avalon Hill Game Co
,22,1158,,,26141,Chris White (I),
,22,,English,2184,26141,,
1391,22,,,,369514,,Hobby Japan
,22,,English,2184,369514,,
,22,,Japanese,2194,369514,,
771,23,,,,107993,,Right Stuf
,23,,English,2184,107993,,
16,23,,,,107992,,Tactical Studies Rules (TSR)
,23,677,,,107992,Kenneth Rahman,
,23,7271,,,107992,"David C. Sutherland, III",
,23,98,,,107992,David A. Trampier,
,23,,English,2184,107992,,
16,23,,,,130255,,Tactical Studies Rules (TSR)
,23,677,,,130255,Kenneth Rahman,
,23,7271,,,130255,"David C. Sutherland, III",
,23,98,,,130255,David A. Trampier,
,23,,English,2184,130255,,
17,24,,,,30755,,Fantasy Flight Games
,24,18088,,,30755,Bill Heagy,
,24,,English,2184,30755,,
17,25,,,,70314,,Fantasy Flight Games
,25,18088,,,70314,Bill Heagy,
,25,21,,,70314,Christian T. Petersen,
,25,,English,2184,70314,,
5,26,,,,28607,,The Avalon Hill Game Co
,26,11872,,,28607,Kurt Miller,
,26,,English,2184,28607,,
41,26,,,,39331,,Descartes Editeur
,26,11872,,,39331,Kurt Miller,
,26,,French,2187,39331,,
41,26,,,,29383,,Descartes Editeur
,26,11872,,,29383,Kurt Miller,
,26,,German,2188,29383,,
41,27,,,,73664,,Descartes Editeur
,27,,French,2187,73664,,
858,27,,,,85015,,Grow Jogos e Brinquedos
,27,,Portuguese,2200,85015,,
18,27,,,,81702,,Supremacy Games
,27,,English,2184,81702,,
18,27,,,,101506,,Supremacy Games
,27,,English,2184,101506,,
18,27,,,,91599,,Supremacy Games
,27,,English,2184,91599,,
18,27,,,,169015,,Supremacy Games
,27,,English,2184,169015,,
139,28,,,,202713,,Laurin Verlag
,28,,German,2188,202713,,
41,28,,,,157717,,Descartes Editeur
,28,,French,2187,157717,,
2973,28,,,,312291,,Edge Entertainment
,28,,Spanish,2203,312291,,
2973,28,,,,202689,,Edge Entertainment
,28,,Spanish,2203,202689,,
10044,28,,,,124966,,Finnish Game House
,28,15323,,,124966,Dave Martin,
,28,,Finnish,2186,124966,,
139,28,,,,202692,,Laurin Verlag
,28,3737,,,202692,Jeffrey D. George,
,28,,German,2188,202692,,
39,28,,,,43340,,Pegasus Spiele
,28,,German,2188,43340,,
39,28,,,,175325,,Pegasus Spiele
,28,12003,,,175325,John Grigni,
,28,15323,,,175325,Dave Martin,
,28,,German,2188,175325,,
2366,28,,,,100175,,Devir
,28,3737,,,100175,Jeffrey D. George,
,28,12003,,,100175,John Grigni,
,28,11177,,,100175,C. Mara Lee,
,28,15956,,,100175,Carl Manz,
,28,15323,,,100175,Dave Martin,
,28,12004,,,100175,Shea Ryan,
,28,403,,,100175,Dan Smith,
,28,15958,,,100175,Czeslaw Sornat,
,28,12005,,,100175,Cliff Van Meter,
,28,,Portuguese,2200,100175,,
47,28,,,,202693,,Queen Games
,28,22153,,,202693,Frank Gerwin,
,28,,German,2188,202693,,
47,28,,,,644899,,Queen Games
,28,,German,2188,644899,,
3242,28,,,,251646,,Raven Distribution
,28,,Italian,2193,251646,,
19,28,,,,28623,,Steve Jackson Games
,28,12003,,,28623,John Grigni,
,28,31983,,,28623,David Martin (II),
,28,12004,,,28623,Shea Ryan,
,28,403,,,28623,Dan Smith,
,28,12005,,,28623,Cliff Van Meter,
,28,,English,2184,28623,,
19,28,,,,44429,,Steve Jackson Games
,28,15323,,,44429,Dave Martin,
,28,,English,2184,44429,,
19,28,,,,106375,,Steve Jackson Games
,28,3737,,,106375,Jeffrey D. George,
,28,11177,,,106375,C. Mara Lee,
,28,15956,,,106375,Carl Manz,
,28,15323,,,106375,Dave Martin,
,28,15958,,,106375,Czeslaw Sornat,
,28,,English,2184,106375,,
19,28,,,,125248,,Steve Jackson Games
,28,15323,,,125248,Dave Martin,
,28,,English,2184,125248,,
19,28,,,,140461,,Steve Jackson Games
,28,,English,2184,140461,,
19,28,,,,394636,,Steve Jackson Games
,28,,English,2184,394636,,
19,28,,,,510233,,Steve Jackson Games
,28,,English,2184,510233,,
19,28,,,,352911,,Steve Jackson Games
,28,12003,,,352911,John Grigni,
,28,15323,,,352911,Dave Martin,
,28,12004,,,352911,Shea Ryan,
,28,403,,,352911,Dan Smith,
,28,12005,,,352911,Cliff Van Meter,
,28,,English,2184,352911,,
19,28,,,,225918,,Steve Jackson Games
,28,,English,2184,225918,,
19,28,,,,656778,,Steve Jackson Games
,28,12003,,,656778,John Grigni,
,28,12004,,,656778,Shea Ryan,
,28,403,,,656778,Dan Smith,
,28,12005,,,656778,Cliff Van Meter,
,28,,English,2184,656778,,
19,28,,,,502841,,Steve Jackson Games
,28,,English,2184,502841,,
19,28,,,,242635,,Steve Jackson Games
,28,3737,,,242635,Jeffrey D. George,
,28,12003,,,242635,John Grigni,
,28,11177,,,242635,C. Mara Lee,
,28,15956,,,242635,Carl Manz,
,28,15323,,,242635,Dave Martin,
,28,12004,,,242635,Shea Ryan,
,28,403,,,242635,Dan Smith,
,28,15958,,,242635,Czeslaw Sornat,
,28,12005,,,242635,Cliff Van Meter,
,28,,English,2184,242635,,
19,28,,,,272997,,Steve Jackson Games
,28,,English,2184,272997,,
2973,28,,,,74244,,Edge Entertainment
3446,28,,,,74244,,Ubik
,28,,French,2187,74244,,
14,29,,,,157014,,Ludodélire
,29,,Dutch,2183,157014,,
,29,,French,2187,157014,,
,29,,German,2188,157014,,
20,30,,,,30911,,Milton Bradley
,30,12424,,,30911,Bob Pepper,
,30,,English,2184,30911,,
20,30,,,,197771,,Milton Bradley
,30,12424,,,197771,Bob Pepper,
,30,,English,2184,197771,,
,30,,French,2187,197771,,
20,30,,,,187415,,Milton Bradley
,30,12424,,,187415,Bob Pepper,
,30,,English,2184,187415,,
,30,,French,2187,187415,,
20,30,,,,374580,,Milton Bradley
,30,,English,2184,374580,,
,30,,Italian,2193,374580,,
20,30,,,,125900,,Milton Bradley
,30,12424,,,125900,Bob Pepper,
,30,,French,2187,125900,,
20,30,,,,160578,,Milton Bradley
,30,12424,,,160578,Bob Pepper,
,30,,German,2188,160578,,
21,31,,,,122245,,Canada Games Company Lmt.
,31,16414,,,122245,Chris Baker,
,31,,English,2184,122245,,
,31,,French,2187,122245,,
792,31,,,,182873,,Crown & Andrews Ltd.
,31,16414,,,182873,Chris Baker,
,31,,English,2184,182873,,
1299,31,,,,103509,,Diset S. A.
,31,16414,,,103509,Chris Baker,
,31,,Spanish,2203,103509,,
14318,31,,,,69476,,AS Company
,31,16414,,,69476,Chris Baker,
,31,,Greek,2189,69476,,
2721,31,,,,209488,,Kod Kod
,31,16414,,,209488,Chris Baker,
,31,,Hebrew,2190,209488,,
93,31,,,,103514,,"Mattel, Inc."
,31,16414,,,103514,Chris Baker,
,31,,English,2184,103514,,
5392,31,,,,103512,,Schmidt France
,31,16414,,,103512,Chris Baker,
,31,,French,2187,103512,,
38,31,,,,44075,,Schmidt Spiele
,31,16414,,,44075,Chris Baker,
,31,,German,2188,44075,,
4622,31,,,,123780,,Selecta Spel en Hobby
,31,16414,,,123780,Chris Baker,
,31,,Dutch,2183,123780,,
95,31,,,,28313,,Waddingtons
,31,16414,,,28313,Chris Baker,
,31,,English,2184,28313,,
8912,32,,,,617465,,Action GT
,32,,English,2184,617465,,
4110,32,,,,309349,,BHS Games
,32,,English,2184,309349,,
37303,32,,,,447609,,OPEN'N PLAY
41167,32,,,,447609,,Popcorn Games
,32,111611,,,447609,Dahee Lee,
,32,,English,2184,447609,,
,32,,Korean,2195,447609,,
50209,32,,,,676924,,Playte
41167,32,,,,676924,,Popcorn Games
,32,141500,,,676924,Wanjin Gill,
,32,,English,2184,676924,,
,32,,Korean,2195,676924,,
21640,32,,,,520881,,GP Games
,32,,Japanese,2194,520881,,
152,32,,,,617464,,Lakeside
,32,,English,2184,617464,,
500,32,,,,30408,,Pelikan
,32,3,,,30408,(Uncredited),
,32,,Dutch,2183,30408,,
,32,,English,2184,30408,,
,32,,French,2187,30408,,
,32,,German,2188,30408,,
,32,,Italian,2193,30408,,
500,32,,,,111550,,Pelikan
,32,,German,2188,111550,,
22,32,,,,29477,,Piatnik
,32,39889,,,29477,Lisa Plangger,
,32,,English,2184,29477,,
,32,,German,2188,29477,,
22,32,,,,298187,,Piatnik
,32,,Czech,2180,298187,,
,32,,English,2184,298187,,
,32,,French,2187,298187,,
,32,,German,2188,298187,,
,32,,Hungarian,2191,298187,,
,32,,Italian,2193,298187,,
,32,,Polish,2199,298187,,
,32,,Slovak,2206,298187,,
38,32,,,,111549,,Schmidt Spiele
,32,,Dutch,2183,111549,,
,32,,French,2187,111549,,
,32,,German,2188,111549,,
,32,,Italian,2193,111549,,
131,32,,,,111551,,Venice Connection
,32,,German,2188,111551,,
131,32,,,,90002,,Venice Connection
9466,32,,,,90002,,Winning Moves France
,32,39889,,,90002,Lisa Plangger,
,32,,French,2187,90002,,
23,34,,,,24117,,Chaosium
,34,13771,,,24117,Tom Sullivan,
,34,,English,2184,24117,,
41,34,,,,73660,,Descartes Editeur
,34,,French,2187,73660,,
1391,34,,,,44934,,Hobby Japan
,34,,Japanese,2194,44934,,
25,36,,,,44181,,"Amarillo Design Bureau, Inc."
,36,4769,,,44181,"William H. Keith, Jr.",
,36,31983,,,44181,David Martin (II),
,36,,English,2184,44181,,
25,36,,,,44180,,"Amarillo Design Bureau, Inc."
,36,4769,,,44180,"William H. Keith, Jr.",
,36,31983,,,44180,David Martin (II),
,36,,English,2184,44180,,
352,36,,,,26713,,Task Force Games
,36,4769,,,26713,"William H. Keith, Jr.",
,36,31983,,,26713,David Martin (II),
,36,,English,2184,26713,,
352,36,,,,44179,,Task Force Games
,36,4769,,,44179,"William H. Keith, Jr.",
,36,31983,,,44179,David Martin (II),
,36,,English,2184,44179,,
26,37,,,,47167,,Games Workshop Ltd.
,37,,English,2184,47167,,
27,38,,,,96568,,Eon
,38,,English,2184,96568,,
151,38,,,,85156,,franjos Spieleverlag
,38,3,,,85156,(Uncredited),
,38,,German,2188,85156,,
27,39,,,,67562,,Eon
,39,13887,,,67562,Hannah M. G. Shapero,
,39,,English,2184,67562,,
27,40,,,,60387,,Eon
,40,19428,,,60387,Frank Frazetta,
,40,13327,,,60387,Dean Morrissey,
,40,,English,2184,60387,,
9567,40,,,,26555,,Edition Spielkunst
,40,,German,2188,26555,,
157,41,,,,28567,,Asmodee
,41,,French,2187,28567,,
4680,41,,,,135559,,Borras Plana S.A.
,41,,Spanish,2203,135559,,
1772,41,,,,42312,,Clipper
,41,,Dutch,2183,42312,,
,41,,French,2187,42312,,
597,41,,,,616514,,Eagle-Gryphon Games
,41,,English,2184,616514,,
253,41,,,,140945,,Editrice Giochi
,41,,Italian,2193,140945,,
1705,41,,,,26335,,Face2Face Games
,41,2946,,,26335,Walter Pepperle,
,41,,English,2184,26335,,
,41,,French,2187,26335,,
,41,,Spanish,2203,26335,,
17447,41,,,,516509,,förlAgo AB
14078,41,,,,516509,,Vennerød Forlag AS
