game_id,name,type,year_published,min_players,max_players,min_play_time,max_play_time,min_age,thumbnail
4579,Pirates des Caraïbes,boardgame,1997,3,6,120,120,10,https://cf.geekdo-images.com/cTRwaZ8YIHcdTnQpoL8EMQ__thumb/img/aF52BPD1zVpS2Y-upeZTr1y6LYs=/fit-in/200x150/filters:strip_icc()/pic869105.jpg
4580,Who Is Going to Do the Dishes?,boardgame,1991,2,4,20,20,6,https://cf.geekdo-images.com/WVJ2A3YVqNXEd6RwDOY8Gg__thumb/img/a0sEXRO_9qvUCemeujs0zE9sPdM=/fit-in/200x150/filters:strip_icc()/pic400318.jpg
4581,Corporate Pursuit,boardgame,1986,2,8,90,90,12,https://cf.geekdo-images.com/8-NuqwREuzUYhBXuw1Jk3w__thumb/img/9wmfjTTz44fwcuvWWrOLeoYgOeQ=/fit-in/200x150/filters:strip_icc()/pic14768.jpg
4582,The Game of Ancient Kingdoms,boardgame,1975,2,5,45,45,7,https://cf.geekdo-images.com/Wd-VGt4ciSp9Fm7bSMkECg__thumb/img/CGBljV1i9wJpsKYzaVM_ZyjOvwM=/fit-in/200x150/filters:strip_icc()/pic14794.jpg
4583,Pinochle,boardgame,1864,2,4,45,45,10,https://cf.geekdo-images.com/Mk9Xy-O4KpWVMtnUv6OHYw__thumb/img/tmNqcSDwi6DXm8kS0307kTW2B2Y=/fit-in/200x150/filters:strip_icc()/pic1154163.jpg
4584,James Bond 007 Le Jeu,boardgame,1989,2,6,120,120,10,https://cf.geekdo-images.com/tzaNOnyM-XdXKUNBmD80dw__thumb/img/S_IwV1nL0i3TJcnd90ikKXujBTM=/fit-in/200x150/filters:strip_icc()/pic1212030.jpg
4585,Seaside Frolics,boardgame,1986,2,6,45,45,7,https://cf.geekdo-images.com/qwpd0PbdEpXVg1ZXDRdSSw__thumb/img/8x3rv3mWP6wH-MI_33gxThFlw-8=/fit-in/200x150/filters:strip_icc()/pic869119.jpg
4586,Bärenspiel,boardgame,1983,2,5,15,15,4,https://cf.geekdo-images.com/lLUAEGkR0CAJwDobwADRcQ__thumb/img/oQY8LtzO3tfQ1GVcHLP8uJ2bp1o=/fit-in/200x150/filters:strip_icc()/pic1072751.jpg
4587,Roller Coaster Hippo,boardgame,1988,3,6,60,60,12,https://cf.geekdo-images.com/QzGW9ooDOYdZBYtOrQvd1Q__thumb/img/0CzBbA4OXRs7eL5hcphlzabtLQY=/fit-in/200x150/filters:strip_icc()/pic2459754.jpg
4588,Money! Money! Money!,boardgame,1957,2,5,90,90,0,https://cf.geekdo-images.com/9hMzhIv-9NTSFKSH5nAipg__thumb/img/mp0LP8Y8h3Shogk20XYaTQjVeLM=/fit-in/200x150/filters:strip_icc()/pic6052461.jpg
4589,The Love Boat World Cruise Game,boardgame,1980,2,6,45,45,7,https://cf.geekdo-images.com/d8NgKQRk2NXAJn-VulcaJw__thumb/img/nbmgb0Qnu1LXWxZ_CWLMOo4PNrM=/fit-in/200x150/filters:strip_icc()/pic335269.jpg
4590,Duo-Bridge,boardgame,1978,2,2,60,60,10,https://cf.geekdo-images.com/Azz4YFOPZX1y4yKNYnTrLA__thumb/img/k3Udw4SXni3QXn1wSP_8uuWw8js=/fit-in/200x150/filters:strip_icc()/pic6579154.jpg
4591,Criss-Cross,boardgame,0,2,2,30,30,7,https://cf.geekdo-images.com/sIEVz0olZfsyvvG6-XceZQ__thumb/img/mqeMBw4qHAAu_rnEjgFo6yItptw=/fit-in/200x150/filters:strip_icc()/pic1254858.jpg
4592,Campaign Politiks,boardgame,1988,3,8,120,120,0,https://cf.geekdo-images.com/PyV9sylzv1PJHVEpw09UoQ__thumb/img/ieEfI7yYZp5pBjBq2kxKbZzFGFE=/fit-in/200x150/filters:strip_icc()/pic6717089.jpg
4593,Blooming Gardens,boardgame,2002,2,6,60,60,7,https://cf.geekdo-images.com/euJnPOEdj1PQK86YIW_w0w__thumb/img/e-3TJqJ6KSf3Olzn-yvONQ7TqzY=/fit-in/200x150/filters:strip_icc()/pic693573.jpg
4594,Guet-Apens,boardgame,1988,2,2,360,360,12,https://cf.geekdo-images.com/Ou8oKMul8GwCZdZM1c7wdg__thumb/img/sOWbjtsJ4n7yVjYYES4cUK3kyns=/fit-in/200x150/filters:strip_icc()/pic6332204.jpg
4595,Fortune Seeker,boardgame,1994,3,8,120,120,0,https://cf.geekdo-images.com/OJEs5nFvGSg-T6ft2YdXEw__thumb/img/GmPAfTFAznLhXi9pidHxl1vmM-Q=/fit-in/200x150/filters:strip_icc()/pic19538.jpg
4596,Ein Nilpferd kommt selten allein,boardgame,1993,3,8,60,60,12,https://cf.geekdo-images.com/ZhHvYQxYe8RsEkDfi_4hoQ__thumb/img/LrnYA49NoZLLY9NT2CCDHx-6SlQ=/fit-in/200x150/filters:strip_icc()/pic885706.jpg
4597,Blood Wars,boardgame,1995,2,8,90,90,12,https://cf.geekdo-images.com/SDkFAjx55vfvzoYeKYEQ5w__thumb/img/oJNkyyH8jDLeowIwryQrurPXUEI=/fit-in/200x150/filters:strip_icc()/pic108754.jpg
4598,Word Rummikub,boardgame,1983,2,4,30,30,8,https://cf.geekdo-images.com/C9mgBvQ7qo16eAKRpmY0aQ__thumb/img/ZJ0P87IidOYf_5rtKW4KGw-2_Q4=/fit-in/200x150/filters:strip_icc()/pic65482.jpg
4599,Shades of Thought,boardgame,0,2,2,10,10,6,
4600,Der Sport-Vagabund,boardgame,0,2,6,45,45,6,https://cf.geekdo-images.com/zCXMe_e8Cw3A-8DVp86VHg__thumb/img/NDCSRDfahIt64eqQ9EIXqkajjGU=/fit-in/200x150/filters:strip_icc()/pic1944764.jpg
4602,Word Maze,boardgame,1989,2,4,45,45,10,0
4603,Juggler's Jam,boardgame,2002,2,4,30,30,13,https://cf.geekdo-images.com/HLzah25M69X5ktRWMqQNyQ__thumb/img/7Gf43g4aWVdEi-L8PjfP3xyr-VU=/fit-in/200x150/filters:strip_icc()/pic692752.jpg
4604,Chez Greek,boardgame,2002,2,6,60,60,18,https://cf.geekdo-images.com/sjWobpsn6osNYTYeMmxDtQ__thumb/img/YwvLsfpcGXAL9k-6OR_7JEZfSVQ=/fit-in/200x150/filters:strip_icc()/pic20234.jpg
4606,Sucking Vacuum,boardgame,2004,3,6,45,45,13,https://cf.geekdo-images.com/0LjRihM_WkuIhkwDhcJXUw__thumb/img/Gkn9XWhuIQFpE2nwx5-VA8O8BLU=/fit-in/200x150/filters:strip_icc()/pic43878.jpg
4607,Omnigon,boardgame,1988,2,2,10,10,0,https://cf.geekdo-images.com/3WOQgHcoc9lM-Rz3hRlycQ__thumb/img/hB2o6sreZy6lyNe2IkVpGl9Ptzk=/fit-in/200x150/filters:strip_icc()/pic14856.jpg
4608,MM-peli,boardgame,1983,2,6,60,60,10,https://cf.geekdo-images.com/2QLeQJIyuU44gu6-g2rkjQ__thumb/img/s6wpknWcSdmMVkms72Rbx4tch8U=/fit-in/200x150/filters:strip_icc()/pic5239506.jpg
4609,Tzuris,boardgame,1999,1,5,60,60,0,0
4610,Lord of the Rings: The Duel,boardgame,2002,2,2,45,45,10,https://cf.geekdo-images.com/IHW5qUuiJwlSWQmXc2hMQA__thumb/img/ppRl7_ZBWXNgJg2E7BYVQ2zwums=/fit-in/200x150/filters:strip_icc()/pic658637.jpg
4611,Haithabu,boardgame,1975,2,4,30,30,10,https://cf.geekdo-images.com/zR83lTdjPgD-cow5kl5PLQ__thumb/img/yizE_ntZvkmRiiRJ0XpegVGRQD4=/fit-in/200x150/filters:strip_icc()/pic40770.jpg
4612,Go Surf,boardgame,2001,2,5,20,20,8,https://cf.geekdo-images.com/ID1NDjjcL08t8YQVAtYRhw__thumb/img/yCn2H8SCmknKbp__FVuSlTZ23iQ=/fit-in/200x150/filters:strip_icc()/pic43820.jpg
4613,1854,boardgame,2002,3,6,300,300,12,https://cf.geekdo-images.com/Dn2PeF4mNP_twrVnNU3ELg__thumb/img/hTTVbrZWcxrxU_Y9e0CrZvp_NGc=/fit-in/200x150/filters:strip_icc()/pic152592.jpg
4614,The Touch,boardgame,2002,2,6,45,45,0,https://cf.geekdo-images.com/NOOEtxKsOMEGQrpAFfodVg__thumb/img/uw0zPlD7fXTWVqbVD6VFEdOyCgU=/fit-in/200x150/filters:strip_icc()/pic225565.jpg
4616,Arimaa,boardgame,2002,2,2,60,60,10,https://cf.geekdo-images.com/_X1xwLmcdZuKP5f6eyMgVQ__thumb/img/l9eybioW0Efc2Uiu2pW_nUEcXF4=/fit-in/200x150/filters:strip_icc()/pic447982.jpg
4617,Mercanauts,boardgame,0,2,6,60,60,10,https://cf.geekdo-images.com/tm8KgM3XXhGu2yPHwjlrmg__thumb/img/JA19vKHrASmuusqrRMJcj6mtWGk=/fit-in/200x150/filters:strip_icc()/pic214585.jpg
4618,Networking,boardgame,1993,3,6,180,180,0,https://cf.geekdo-images.com/zlwnJ_u1ZOH5u28zdbVsiA__thumb/img/d-55XdTO-4rh6DzQMwd4Ij0Dm1Y=/fit-in/200x150/filters:strip_icc()/pic7557974.jpg
4620,The Prestel New York Architecture Game,boardgame,2002,2,5,30,30,8,https://cf.geekdo-images.com/jq9KNd2ATW5uTxQfNbUTGw__thumb/img/Tsk5Sw5XdTTZzFgUj7Bq44kpJoc=/fit-in/200x150/filters:strip_icc()/pic246913.jpg
4621,Cloak & Dagger,boardgame,1984,2,4,30,60,8,https://cf.geekdo-images.com/9s9pwEp66k59Vgu-Z5ImmQ__thumb/img/UtWK4jLRb9wjmYtWSifgJGxiQ8Q=/fit-in/200x150/filters:strip_icc()/pic5656558.jpg
4623,"The Fast Carriers: Air-Sea Operations, 1941-77",boardgame,1975,2,2,120,120,12,https://cf.geekdo-images.com/GvLl2-2949ySsIQSa5tCYQ__thumb/img/7gShGO-umt8oe_KJk2ifQrx-j0s=/fit-in/200x150/filters:strip_icc()/pic263573.jpg
4624,Electronic Arcade Mania,boardgame,1983,3,4,45,45,8,https://cf.geekdo-images.com/VIT681rLVEH3jkoH_O1XOA__thumb/img/I1mJV7dhWiybD48DUe_34D7NexY=/fit-in/200x150/filters:strip_icc()/pic2282264.jpg
4625,Millennium: The Era of Invasion,boardgame,1981,2,2,300,300,12,https://cf.geekdo-images.com/PEVI5IMlfssyIlpIJ6-s4Q__thumb/img/xeh_xspmODOkXL3aR-5zbeTp8z4=/fit-in/200x150/filters:strip_icc()/pic14942.jpg
4626,Thistle,boardgame,1966,2,4,20,20,0,https://cf.geekdo-images.com/NMzN7jPimu4myreb4f10eA__thumb/img/FlMuXxQXgDkKjNr2jRdb-znx7Bk=/fit-in/200x150/filters:strip_icc()/pic46212.jpg
4627,Ultra-Warrior,boardgame,1981,2,4,30,30,10,https://cf.geekdo-images.com/h6S-Fuae2IbVOyD2zyypZw__thumb/img/y7kwUST_1yebLbi97fmxMk-Y4aY=/fit-in/200x150/filters:strip_icc()/pic69023.jpg
4628,Ice Cube,boardgame,1972,2,4,10,10,5,https://cf.geekdo-images.com/UMkiYg1nXypLKk2hb54awA__thumb/img/mCazf4kyHmtzImfCaYrZO0iEQuE=/fit-in/200x150/filters:strip_icc()/pic15226.jpg
4629,A Racing Game!,boardgame,1999,2,4,30,30,4,https://cf.geekdo-images.com/SB9u9qteNOM6wQWZuQQxdw__thumb/img/EXdrvRp1rcBQ49R_HPizhZQ10Vg=/fit-in/200x150/filters:strip_icc()/pic14914.jpg
4630,Fire on the Suns: Tactical Command (2nd Edition),boardgame,2002,2,8,60,60,12,https://cf.geekdo-images.com/V1s1L4XJDmtlSNzLEZq0bw__thumb/img/SrJm1uULwssivkp5Q2t1TJ1IrRg=/fit-in/200x150/filters:strip_icc()/pic14924.jpg
4632,Die Monstermacher,boardgame,2002,3,5,45,45,16,https://cf.geekdo-images.com/JUYKqjh2c1_9PuujKXwlEQ__thumb/img/bUW4h2vRSmSjGu6WNxjLqdFNyd8=/fit-in/200x150/filters:strip_icc()/pic944515.jpg
4633,Stop,boardgame,2001,2,10,30,30,6,https://cf.geekdo-images.com/uZu4GpCHQgLpqcge16MtPA__thumb/img/TY-4hsHv6ZBGEX91ibqKlOdXX2g=/fit-in/200x150/filters:strip_icc()/pic1531860.jpg
4634,Warhammer Warriors: Kal Jerico,boardgame,1999,2,2,20,20,10,https://cf.geekdo-images.com/gMeYgUUzQ78XK6QcPY3BJw__thumb/img/Sfqwe-3UOuH-I2cdFPRKBxKt7Us=/fit-in/200x150/filters:strip_icc()/pic15360.jpg
4635,1 on 1 Adventure Gamebooks: Castle Arcania,boardgame,1985,2,2,30,30,8,https://cf.geekdo-images.com/BBEmmaX93pvjZOUBAHCjFg__thumb/img/n4QCmfNcVDo9F39k8uvvzRl2m-w=/fit-in/200x150/filters:strip_icc()/pic15458.jpg
4636,Clans,boardgame,2002,2,4,30,30,10,https://cf.geekdo-images.com/zu0wbezlPB_BcOu_QQJk-w__thumb/img/-SysBOAX-t1r1kmSZpLK44hsHUM=/fit-in/200x150/filters:strip_icc()/pic402299.jpg
4637,Max,boardgame,1986,1,8,20,20,4,https://cf.geekdo-images.com/9mhiqIpeoeNH3CQOjHSQvw__thumb/img/IZHOmTioeAuj9GPKL7NjaC8LSjc=/fit-in/200x150/filters:strip_icc()/pic4381465.jpg
4638,Spellcast,boardgame,2000,2,6,10,10,0,https://cf.geekdo-images.com/_Yp_aBQdr4NE8K9-Lp91pA__thumb/img/S1xxRWLYLQEqj99wNlZX8Q96vIY=/fit-in/200x150/filters:strip_icc()/pic600906.jpg
4639,Rolled Bones,boardgame,2001,2,2,20,20,8,https://cf.geekdo-images.com/ZWzI5AfU2Hl7KQ_w1Ei9HQ__thumb/img/eiOHyrzKH3KakztAWizr-s5hATc=/fit-in/200x150/filters:strip_icc()/pic7347709.jpg
4641,Life on the Farm Board Game,boardgame,1996,2,6,120,120,8,https://cf.geekdo-images.com/rMt9SyMKZx9mYno69y4iaw__thumb/img/7Z2cuwLOIVQAi9h0UyBUEvgtZXc=/fit-in/200x150/filters:strip_icc()/pic376168.jpg
4642,Sports Illustrated Baseball,boardgame,1972,1,2,45,45,12,https://cf.geekdo-images.com/SEZ7poZv1LGdH5f_UN-OQg__thumb/img/Dcqp8ji3HaxIOVGFYrbE4kpuU6g=/fit-in/200x150/filters:strip_icc()/pic56272.jpg
4643,Fire and Ice,boardgame,2002,1,2,30,30,12,https://cf.geekdo-images.com/SMNZVTaBAHpPxq2W5OTTCA__thumb/img/Yrpf3bLmEiehmrMRSNc7WsfyZZ8=/fit-in/200x150/filters:strip_icc()/pic276928.jpg
4645,Dragon Epic,boardgame,1999,2,4,180,180,12,https://cf.geekdo-images.com/46iAlam_srPp3t3ii-n9sg__thumb/img/oLaQPyKDzQF01mQM4MKel4bKjpo=/fit-in/200x150/filters:strip_icc()/pic45386.jpg
4646,Bommerz over da Sulphur River,boardgame,1998,1,2,30,30,8,https://cf.geekdo-images.com/-pdS03WU2p7wTk7cxhsqag__thumb/img/eaBiO1lQurktD889PzsiKLUNkcU=/fit-in/200x150/filters:strip_icc()/pic15102.jpg
4647,Cleric's Revenge,boardgame,1985,2,2,45,45,11,https://cf.geekdo-images.com/dCtVRUEJ6grXIzMJZiTovw__thumb/img/LZXW2ylfRRk_MNCm1_k4tnFjaCk=/fit-in/200x150/filters:strip_icc()/pic5741407.jpg
4649,Tower Siege,boardgame,2000,2,2,60,60,12,https://cf.geekdo-images.com/r0xE_x8eFmnbB-gLfsCanQ__thumb/img/3zF-Eq5-mGkUwmYVDtkJNYFBGvg=/fit-in/200x150/filters:strip_icc()/pic99705.jpg
4650,Across the Board,boardgame,1975,3,7,60,60,0,https://cf.geekdo-images.com/_k8ajIhIZsyd8Pdremmptg__thumb/img/hg4tdnPEx2HsQHSVWGA8h9KeiMo=/fit-in/200x150/filters:strip_icc()/pic2930678.jpg
4651,Stalingrad,boardgame,1963,2,2,120,120,12,https://cf.geekdo-images.com/cTwtFFYikV8CHyjl2aMSHg__thumb/img/rno7pKs_CmjGk016DuYuaBZIGHo=/fit-in/200x150/filters:strip_icc()/pic91706.jpg
4652,Drug Attack,boardgame,1971,3,5,10,10,12,https://cf.geekdo-images.com/It2efeKKP-SfbChCEJ9cxA__thumb/img/2HktqNxv6KeMqS1v3xH7rQ1XyJc=/fit-in/200x150/filters:strip_icc()/pic7916632.jpg
4653,Egomania,boardgame,1987,3,4,90,90,15,https://cf.geekdo-images.com/iPPykWcSFTXdBpIaEZwLug__thumb/img/QXWksFdi5y7TPrzEqnkuuxMtRMg=/fit-in/200x150/filters:strip_icc()/pic243767.jpg
4654,Rigamarole,boardgame,2002,4,12,85,85,16,https://cf.geekdo-images.com/jNC4MY1KovE9DFwnpRKPew__thumb/img/g6AM6QmeSANNkxQyYKM1hoMjMlg=/fit-in/200x150/filters:strip_icc()/pic1025228.jpg
4655,Battle of the Halji,boardgame,1987,2,6,180,180,12,https://cf.geekdo-images.com/ztR-niCNNpNOSiXRA64-bA__thumb/img/LDs0gfs8xHzpLJ126fqh4hewTlk=/fit-in/200x150/filters:strip_icc()/pic1611726.jpg
4656,The Classified Encyclopedia of Chess Variants,boardgame,1994,2,2,45,45,8,https://cf.geekdo-images.com/JuiTmfwzkF0rsWvo2f7-Mw__thumb/img/UgHPFLQ4yuN_3xLh_D7E7Lr2soU=/fit-in/200x150/filters:strip_icc()/pic15172.jpg
4657,Replay Baseball,boardgame,1973,1,2,30,30,8,https://cf.geekdo-images.com/6cDMTgI0kpdop1ew-KSqPA__thumb/img/MgPxgWQGsMjcSixfgo6yyYHI1WY=/fit-in/200x150/filters:strip_icc()/pic31432.jpg
4659,Moods,boardgame,2000,3,8,20,20,18,https://cf.geekdo-images.com/AdEh13XTwWOJc1cWelFGTA__thumb/img/ppPQRAZhMskhQ6vk8iDzAVZnU-M=/fit-in/200x150/filters:strip_icc()/pic475818.jpg
4660,Decimal Shopping,boardgame,1971,2,8,10,10,0,https://cf.geekdo-images.com/Ol_uzAjmlYHUvqbRVUmDTQ__thumb/img/f807xloBMnWYMM3C9GCV249cyaY=/fit-in/200x150/filters:strip_icc()/pic53014.jpg
4661,You Said It,boardgame,1985,2,99,60,60,10,https://cf.geekdo-images.com/07Hfli8jpp1BxRdIHjQoqQ__thumb/img/u1kOvLaWE8yAzW_J_ctOuJyIOH4=/fit-in/200x150/filters:strip_icc()/pic69664.jpg
4662,Scouting Trails,boardgame,1987,2,6,60,60,0,
4664,Challenge Bridge,boardgame,1973,4,4,10,10,10,https://cf.geekdo-images.com/hT7wxHVpU-S241YfwXCPVg__thumb/img/rTM9R18Y_pWyaD979Lr0f8Yp5cY=/fit-in/200x150/filters:strip_icc()/pic901159.jpg
4666,Fields of Honor: The American War for Independence,boardgame,2000,2,2,90,90,12,https://cf.geekdo-images.com/tdkYIktMaWdK2MogFm3DBA__thumb/img/zF2pUBa_AL4EYJPey1jicqqYIj8=/fit-in/200x150/filters:strip_icc()/pic15240.jpg
4667,Eagles: Waterloo,boardgame,1995,2,2,120,120,12,https://cf.geekdo-images.com/EIVF1P4xECSRiOJ3C5dN1Q__thumb/img/ZAsYwsk3BowYLAmC3Gn2cvgU2hc=/fit-in/200x150/filters:strip_icc()/pic632379.jpg
4668,Lost Treasure,boardgame,1982,2,4,60,60,8,https://cf.geekdo-images.com/qyu16UaTbzOuXa0dplOgnA__thumb/img/gaGv8GvVuK3eJcqDMlG5plEXZuM=/fit-in/200x150/filters:strip_icc()/pic192250.jpg
4669,Harry Potter Dicers Game,boardgame,2002,2,2,10,10,0,https://cf.geekdo-images.com/cJhB9x25B6ZNPLXFcWCO_Q__thumb/img/DBMyj8e-zDwOT0ODL3UfQuC5FzY=/fit-in/200x150/filters:strip_icc()/pic27866.jpg
4670,Proclaim!,boardgame,2002,4,10,45,45,12,https://cf.geekdo-images.com/gPvagYsE_UFzkvQTqKzf3w__thumb/img/JqG5JfdfncxAn05UE3NHADP9DbE=/fit-in/200x150/filters:strip_icc()/pic120529.jpg
4671,INWO SubGenius,boardgame,1998,2,4,120,120,12,https://cf.geekdo-images.com/65HzCwR6HB7aBOzEcnk2TQ__thumb/img/tRSXbt1AitPfYGdu0m7lUHqostE=/fit-in/200x150/filters:strip_icc()/pic18654.jpg
4673,Run For President,boardgame,1988,2,2,60,60,0,https://cf.geekdo-images.com/h6KFk70IPuQPnt5HTVkx2g__thumb/img/BxheX3bED9rfF4FH61PDnPCAVpQ=/fit-in/200x150/filters:strip_icc()/pic15330.jpg
4674,Assault on Sevastapol,boardgame,1990,2,2,45,45,12,https://cf.geekdo-images.com/gOgUcmAkq7tgWK5XBOzn_Q__thumb/img/o7YuuZp44IO_rTAD1U7JGNXihms=/fit-in/200x150/filters:strip_icc()/pic15342.jpg
4675,"Knights of Justice: The Siege of Malta, 1565",boardgame,1986,2,2,120,120,12,https://cf.geekdo-images.com/Fpf7IQY0bzmprYVQR3MAcw__thumb/img/jxUHndNi6q8xTvtWMTFmzqNfcLE=/fit-in/200x150/filters:strip_icc()/pic15340.jpg
4676,Rush for Glory,boardgame,1989,2,2,120,120,12,https://cf.geekdo-images.com/BvhnYnzBTKRza10DMOUlYw__thumb/img/o9tXS3qEB8K3Uhfvbmk5nmAbqc8=/fit-in/200x150/filters:strip_icc()/pic15338.jpg
4677,Lee Invades the North,boardgame,1988,2,2,120,360,12,https://cf.geekdo-images.com/jupS0XPo3Kytn8x38a2H2A__thumb/img/t9KF0mtg9AZgvU300ZDirJMgLOM=/fit-in/200x150/filters:strip_icc()/pic15336.jpg
4678,Star Trek III: The Search For Spock,boardgame,1984,1,4,60,60,12,https://cf.geekdo-images.com/y6J_TABy5hz5XhpQj1TmMQ__thumb/img/O90WAVx6Wal3R1FNjHGHP01TQ5g=/fit-in/200x150/filters:strip_icc()/pic15346.jpg
4679,Starship Duel II,boardgame,1984,1,2,30,30,12,https://cf.geekdo-images.com/3geKHMBwB6PFXDCJ0cMomA__thumb/img/_AxaQ-Q8JeA6-Eq9vuh460rUYs0=/fit-in/200x150/filters:strip_icc()/pic15348.jpg
4680,"Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862",boardgame,1990,2,2,120,120,12,https://cf.geekdo-images.com/F-Cv9dC484Q0JJ8P6r4yZQ__thumb/img/9ZH1R56Nd46L9uZmrLQzQezTSCE=/fit-in/200x150/filters:strip_icc()/pic15332.jpg
4683,Prochorovka: Armor at Kursk,boardgame,1979,2,2,120,120,12,https://cf.geekdo-images.com/7oIPRnI_TV6ehPok14GqKw__thumb/img/0-RIlMBTbM4KroMJnj4eK1GV55U=/fit-in/200x150/filters:strip_icc()/pic68999.jpg
4684,Market Mania,boardgame,2001,2,5,45,45,9,https://cf.geekdo-images.com/TKkuL8yRDWuRZXfFaqo7dg__thumb/img/b3eEahwYB9Wk-58krzJwxW5SCt4=/fit-in/200x150/filters:strip_icc()/pic1661374.jpg
4685,Piedestal,boardgame,1981,2,2,30,30,0,https://cf.geekdo-images.com/OqEOyTSQWWpi7ue-UdfxQw__thumb/img/EAB-8-WAOFzOUfL177k8bslg0sA=/fit-in/200x150/filters:strip_icc()/pic869156.jpg
4687,Willie's White House,boardgame,1998,2,6,45,45,0,https://cf.geekdo-images.com/BJo6e69P6v4573iw4RDIlQ__thumb/img/VmX65YmYP7gI1DJRp8g7CO3i9Mo=/fit-in/200x150/filters:strip_icc()/pic30984.jpg
4688,Angola,boardgame,1988,2,4,480,480,0,https://cf.geekdo-images.com/nrlIRgnmZ9ct4bM9U2e_IQ__thumb/img/Psue_WsvCnZbgTsNMAiwIfY1WTg=/fit-in/200x150/filters:strip_icc()/pic1149254.jpg
4689,Parallelslalom,boardgame,1978,2,2,10,10,7,https://cf.geekdo-images.com/HAEQzKqAB7CEXPZ9OCje-w__thumb/img/7OZU2vKx8zEOzppftn83Ndlb2Ss=/fit-in/200x150/filters:strip_icc()/pic15424.jpg
4690,Obsidian Lords,boardgame,2001,2,2,30,30,10,https://cf.geekdo-images.com/legC_gX85In9qZSDEpzP8Q__thumb/img/4L-2zqn49YFHnp-aZ1q9v6oT-KM=/fit-in/200x150/filters:strip_icc()/pic15388.jpg
4692,Meistertrick,boardgame,1976,2,2,10,10,12,https://cf.geekdo-images.com/0BqI6Wqsjl7e-zNirGpzEg__thumb/img/VDd_ZYtAFFzaMviv-e7pXuYNKoc=/fit-in/200x150/filters:strip_icc()/pic15430.jpg
4693,White Lady,boardgame,1989,4,6,45,45,10,https://cf.geekdo-images.com/JXN4ppa6dqDKmrmfOWfltQ__thumb/img/nrDzmxdbIvQB0m4PqEMbIlfk5cY=/fit-in/200x150/filters:strip_icc()/pic5444458.jpg
4694,Friends Trivia Game,boardgame,2002,2,6,45,45,10,https://cf.geekdo-images.com/6tj_-nyoUhvMP5E-3d3_PQ__thumb/img/-5binai-UbO-SFYeIZTFL7JbFlg=/fit-in/200x150/filters:strip_icc()/pic20012.jpg
4695,Weapons & Warriors: Lashout Launcher Set,boardgame,1994,2,2,30,30,7,https://cf.geekdo-images.com/dTHb-WBfHcqT-Vg1ARWgLQ__thumb/img/YLnu9WXuV5gHyn23FKAiNYuXnxM=/fit-in/200x150/filters:strip_icc()/pic79561.jpg
4696,Outwit,boardgame,1978,2,2,15,15,8,https://cf.geekdo-images.com/u0RhEq5Eu1Ysx4WldDUQxA__thumb/img/kEdBnaFaTKnFr1VS7tmsbiSQpa0=/fit-in/200x150/filters:strip_icc()/pic287059.jpg
4697,The Fall of France,boardgame,2002,2,2,360,360,12,https://cf.geekdo-images.com/GhxJ-iNN23YDz8urbv1h_Q__thumb/img/g8prAOD_OKl8rBHnnPw36AVh32c=/fit-in/200x150/filters:strip_icc()/pic556305.jpg
4700,Pro Tennis,boardgame,1977,1,2,60,60,0,https://cf.geekdo-images.com/X3XFYioditixyvpx_D7KTQ__thumb/img/Wywdv75nO4DrHZXs219cYZiso9I=/fit-in/200x150/filters:strip_icc()/pic15446.jpg
4701,King of the Hill,boardgame,1958,2,4,20,20,8,https://cf.geekdo-images.com/_Y83MKLoouvJ-jIxm4jYNQ__thumb/img/yiOBZ68oseWVvU5H6tCmtdxOjRA=/fit-in/200x150/filters:strip_icc()/pic115527.jpg
4702,The Rifleman Game,boardgame,1959,2,2,30,30,7,https://cf.geekdo-images.com/qrUwhUEYW9_o3Xef3PoFNQ__thumb/img/vzZ__itA3cvpB4dD3OM11PTeAzQ=/fit-in/200x150/filters:strip_icc()/pic556304.jpg
4703,Aux Sabords!,boardgame,2001,2,4,30,30,5,https://cf.geekdo-images.com/nIRDvKAclPP0FoBa99_VIQ__thumb/img/XndQrq7DTKORGINi8z1ZNO_R80M=/fit-in/200x150/filters:strip_icc()/pic28046.jpg
4704,The Game of Real Estate,boardgame,1979,2,4,90,90,0,https://cf.geekdo-images.com/NxlLDBkM10Pc65H49D11Mg__thumb/img/a3gOSmvda4WDhYq6rFbcXF1smI4=/fit-in/200x150/filters:strip_icc()/pic15442.jpg
4705,An Evening of Murder: Beyond the Grave,boardgame,1985,2,8,180,180,14,https://cf.geekdo-images.com/KuXHnUofN-3TkZ6yAytzwA__thumb/img/8qI5_4St8rKDRVBIybbg--dt-vw=/fit-in/200x150/filters:strip_icc()/pic869377.jpg
4706,An Evening of Murder: Terminal Espionage,boardgame,1996,8,8,180,180,18,https://cf.geekdo-images.com/fkAd4sF0sOecKDc4xFgTeg__thumb/img/ly5-a4CAg7HUAmvhX4NEyA_KTMk=/fit-in/200x150/filters:strip_icc()/pic869385.jpg
4707,An Evening of Murder: Breaking Point,boardgame,1999,8,8,180,180,18,https://cf.geekdo-images.com/pcO8WuQGFNWpkQPf3lurmg__thumb/img/53jaJBZFDYl-A3rJeIER4FrvrLY=/fit-in/200x150/filters:strip_icc()/pic869386.jpg
